,event_id,user_id,timestamp,event_name,session_id,week_of_year,month_of_year
2926,2927,393,2025-05-02,settings_update,4c5bb8f0-c38d-4d24-b30f-ff9d40b1e90f,18,5
2927,2928,14,2025-06-20,settings_update,0a4336e8-d9b8-45a2-bf40-5c3292cc8d65,25,6
2928,2929,69,2025-12-23,feature_X_used,edd3be8f-50ce-4029-bc58-8dc27301e06b,52,12
2929,2930,184,2024-02-19,settings_update,a4406565-135d-43c3-9d1e-f93adcea4a20,8,2
2930,2931,486,2025-02-28,data_upload,524cbd7a-44d0-43f4-b810-5f15e588366f,9,2
2931,2932,474,2025-09-15,dashboard_view,976eeb7b-d78a-41bf-bf93-70ac7840236c,38,9
2932,2933,490,2024-07-26,login,6dde6070-cdbc-470a-99cd-b3f8813042c2,30,7
2933,2934,185,2024-05-18,report_generated,3d6e2a69-886d-4845-9bbc-c22f0dfe2352,20,5
2934,2935,208,2025-12-03,settings_update,2dd951d5-1ee6-4116-9e64-97ac28cd2a57,49,12
2935,2936,67,2024-07-05,report_generated,f760a078-b261-4dc4-892e-dd2caedbfb56,27,7
2936,2937,179,2024-03-26,report_generated,1d3ee1ea-3220-4b41-b5af-695a791b00c1,13,3
2937,2938,422,2024-05-03,dashboard_view,a19546cd-bbbd-4e08-ae8a-082e853813c5,18,5
2938,2939,38,2025-02-07,export_clicked,21a26cfd-d735-4a1f-98b6-19cba141d44c,6,2
2939,2940,10,2024-04-24,data_upload,5828b491-bb95-4af3-bcc4-577a94763db0,17,4
2940,2941,320,2024-09-19,settings_update,0192458b-f426-4925-8a19-10cbad5bde74,38,9
2941,2942,158,2025-07-08,login,3689400a-e0a9-4f38-a157-9d4abe30695b,28,7
2942,2943,30,2025-06-05,report_generated,7f1af90e-2a00-4e79-81a1-eb4e89675ff1,23,6
2943,2944,70,2024-09-04,settings_update,e202a356-4a00-4a7f-9a4f-61ae21d6f42c,36,9
2944,2945,76,2025-11-18,settings_update,b045bf44-9fea-464b-9723-d95f8867391f,47,11
2945,2946,332,2025-10-30,feature_X_used,1c741b16-ad13-40f9-8a9d-ea29502293ae,44,10
2946,2947,3,2024-04-09,data_upload,7264b8e2-1f36-43a3-aecd-9ba75cf2380f,15,4
2947,2948,5,2024-10-20,export_clicked,5283830e-ce97-480c-b88a-9b5d6f84b1e4,42,10
2948,2949,59,2024-06-16,dashboard_view,09a32a08-f23b-4e84-a21c-b2567bc6d054,24,6
2949,2950,49,2024-02-26,login,ae1eb629-2994-49b1-8222-aa67e423f05f,9,2
2950,2951,248,2025-12-29,dashboard_view,168cab67-c478-42a7-b647-515004bc7c08,1,12
2951,2952,62,2025-06-08,feature_X_used,4b147cc9-a7fb-4012-bc79-50e24da36428,23,6
2952,2953,41,2024-07-27,dashboard_view,c701df26-0623-49f1-b67d-73507b011fae,30,7
2953,2954,76,2025-11-08,feature_X_used,d36171a0-72b8-4488-8386-80ec5afb1140,45,11
2954,2955,182,2025-12-27,login,ef7b05fe-7b9d-4dfa-ae0e-ef1abc1a0b46,52,12
2955,2956,168,2025-02-28,data_upload,109d54d0-0131-4f40-adad-93db39f38698,9,2
2956,2957,392,2024-07-10,export_clicked,c30a6e57-298e-488c-a877-2934677dedea,28,7
2957,2958,243,2024-10-12,login,cdccd45f-dcb0-420a-87e5-7e3197b819d6,41,10
2958,2959,136,2024-09-26,export_clicked,3b63cbac-3418-4ac9-80b8-09d8640695d1,39,9
2959,2960,98,2024-10-11,export_clicked,e81a567b-dfc3-40ed-9db8-d2eaa38d55ec,41,10
2960,2961,283,2024-05-31,settings_update,5c762e39-7d05-424e-b8b0-1f35c6048fca,22,5
2961,2962,98,2024-09-28,login,9d41a4da-f610-423b-b15c-132dd2edae3d,39,9
2962,2963,254,2024-04-21,login,a20bf1aa-e712-40a3-9023-a69428dc26af,16,4
2963,2964,109,2025-12-26,export_clicked,4bb30335-3254-46ba-a869-e1501a83df64,52,12
2964,2965,397,2025-08-09,settings_update,c21c90aa-d062-4882-8238-dac118c88dbd,32,8
2965,2966,249,2024-11-27,data_upload,3e48081d-ba9d-4f8f-a3d9-1c4859889048,48,11
2966,2967,302,2025-11-05,feature_X_used,fa328974-f078-4180-8514-fc8ec15c4885,45,11
2967,2968,12,2025-01-07,settings_update,13968b16-439a-40f6-9f88-abfd8adb6e1e,2,1
2968,2969,55,2024-04-01,settings_update,e5f2f851-2a30-400e-b8dd-407148631e76,14,4
2969,2970,365,2025-11-24,settings_update,e9b1ccbe-60f0-47af-a3e1-627755635fc6,48,11
2970,2971,182,2025-12-17,feature_X_used,d0d68831-f1aa-402b-8b3b-8f75c4a62917,51,12
2971,2972,405,2025-01-25,feature_X_used,b032c3eb-8e51-4466-9691-c6b196884338,4,1
2972,2973,161,2025-04-18,dashboard_view,3062728c-b35f-40e8-9d3d-582442980ed0,16,4
2973,2974,171,2025-04-14,data_upload,e0b8de2e-3b59-4f0a-87fd-b116bc33f1c5,16,4
2974,2975,120,2025-06-10,login,4ae3ed89-5790-4c65-9a42-eb6841130804,24,6
2975,2976,232,2025-01-02,data_upload,1bf001f8-60f5-49a2-bafd-eb67cab122bc,1,1
2976,2977,149,2024-11-04,dashboard_view,a9a5cf3a-9d11-432b-9c7a-1e936043fcd6,45,11
2977,2978,119,2025-04-01,feature_X_used,a326bed8-4dbb-486c-9d9f-2466d7548f86,14,4
2978,2979,200,2024-08-27,report_generated,b05022d3-d110-4ba5-af7f-b64a3fd3960c,35,8
2979,2980,426,2024-09-13,login,5dbb1f89-275f-474f-b6a9-4c6259574057,37,9
2980,2981,19,2024-07-31,dashboard_view,79a09f84-2270-4177-9416-5199a3522dc9,31,7
2981,2982,323,2025-12-14,login,a7aae190-7994-4f0e-8ff2-b5b5ae2c84ff,50,12
2982,2983,486,2025-01-17,dashboard_view,5d6db49d-8660-4c46-bc3a-cca7e210ebd4,3,1
2983,2984,92,2025-12-24,report_generated,f31a4360-d37f-49aa-a530-416e23a3e150,52,12
2984,2985,242,2024-06-23,feature_X_used,604470cd-aefe-4735-96c7-612936fc2b1f,25,6
2985,2986,259,2024-07-22,report_generated,50d25905-3d96-4f90-9eb6-1af2bb4a1c3c,30,7
2986,2987,167,2024-08-27,settings_update,27412ab7-1bb5-4207-af26-1daa01d7746e,35,8
2987,2988,356,2025-09-14,settings_update,16bcb93b-3bb0-4730-bb3f-2ef687546575,37,9
2988,2989,223,2025-12-25,settings_update,adae2658-03d6-49e7-86c1-e95763dd1bd6,52,12
2989,2990,234,2025-04-01,report_generated,871d3d2f-0422-4049-b77f-1ddc1cfcb099,14,4
2990,2991,228,2025-09-27,login,bc46284c-0283-423f-9926-b01750ddf6fa,39,9
2991,2992,110,2025-12-05,feature_X_used,210a210b-1dc6-48e8-b848-c5368cfddfb5,49,12
2992,2993,324,2025-11-14,feature_X_used,afa0060b-73e4-4638-9e19-7c6acbac064c,46,11
2993,2994,306,2024-06-21,feature_X_used,d73dc323-bce7-4f2f-8e2e-b6010f99dc62,25,6
2994,2995,462,2024-04-19,export_clicked,462a6c82-229f-4ec8-9158-60a691143bb8,16,4
2995,2996,332,2025-11-07,data_upload,aceda80b-ee5b-4ee3-a31f-05b454997258,45,11
2996,2997,75,2024-12-20,login,7bef3f28-6674-4255-9484-e9c4fb3e37d3,51,12
2997,2998,250,2025-02-13,dashboard_view,20f9acd7-d368-4452-978c-aa06bf3a7246,7,2
2998,2999,351,2025-05-26,settings_update,7a37194d-205e-4bc7-8da2-d8cb905ecac2,22,5
2999,3000,414,2024-11-06,report_generated,228e98e8-707e-42e2-87f5-54d72dab3dd0,45,11
3000,3001,471,2024-04-18,login,6beaa633-0052-4be6-82fe-8eb37432e12a,16,4
3001,3002,171,2025-04-06,login,dfef3ffd-89b3-4367-a681-0ccbaf96dd82,14,4
3002,3003,472,2025-07-15,dashboard_view,1e5401c6-a6ff-4006-9995-9e50e24118b4,29,7
3003,3004,362,2024-12-23,settings_update,1cb8b86e-1598-4745-8e9f-30034a775b15,52,12
3004,3005,388,2025-09-06,settings_update,41285794-9649-427f-a461-601365f59cb8,36,9
3005,3006,446,2024-04-23,feature_X_used,510532df-7641-4437-b625-719c91a516f9,17,4
3006,3007,21,2025-01-20,report_generated,edea1e9e-6a78-40b8-b006-329cb4e83725,4,1
3007,3008,176,2024-10-15,export_clicked,e5925aa5-87fa-4dc1-867e-83537f96ab4e,42,10
3008,3009,76,2025-10-26,data_upload,88537170-d05d-4639-baeb-3996049cb94e,43,10
3009,3010,164,2025-08-09,report_generated,8b8733c3-f134-491b-94f0-67852c7ef5ff,32,8
3010,3011,101,2024-09-27,dashboard_view,111ac3ee-b362-48dd-8f08-74c41a6d0848,39,9
3011,3012,304,2025-04-23,data_upload,6287198b-f933-4874-9496-d151d7d74aea,17,4
3012,3013,496,2025-03-13,data_upload,802150b0-bc4c-4ea5-8915-7a1ade63ed77,11,3
3013,3014,203,2024-06-19,data_upload,98193618-bddf-4d19-80a8-ec948264ea0b,25,6
3014,3015,481,2024-11-16,dashboard_view,10c454c2-eb40-4f2e-b384-6df461eec08b,46,11
3015,3016,377,2024-10-18,login,2da38932-9bc7-4586-8a8f-a62ebad79b1f,42,10
3016,3017,397,2025-07-17,settings_update,55a22f02-3fa9-4309-8e3e-3353c6d6f6b1,29,7
3017,3018,50,2025-10-19,export_clicked,201253c6-5391-48cd-af1a-5285d51a023a,42,10
3018,3019,362,2024-11-10,settings_update,be9b9ddf-e9a2-46f4-9850-9c21891d67fc,45,11
3019,3020,279,2025-12-21,settings_update,f0bbc595-c4c4-4182-942d-9fae3dd27984,51,12
3020,3021,145,2025-11-22,login,3ee1b8de-3b74-4f19-8f63-9e19af5f80b6,47,11
3021,3022,340,2025-10-30,login,58e9aa8d-7d2f-49d3-8f24-7e27a5c1258a,44,10
3022,3023,247,2024-03-15,settings_update,2d3a6659-45ea-47d2-a59f-8479f3966ebb,11,3
3023,3024,455,2024-07-03,report_generated,f48c4467-e02a-43bf-8362-23832f11eb83,27,7
3024,3025,374,2025-12-02,login,f20a0dc3-ac6b-4f92-a196-053ec0551540,49,12
3025,3026,462,2024-04-02,feature_X_used,1ea6e117-0091-4032-a11e-1630c154a776,14,4
3026,3027,357,2025-08-03,data_upload,6f664210-dc26-471e-8102-42b65a5910fa,31,8
3027,3028,146,2024-12-24,feature_X_used,08fd467a-0233-403a-9e1a-996e058de856,52,12
3028,3029,320,2024-09-12,login,caaa23b9-043f-420f-b1cb-64f0645bdcf8,37,9
3029,3030,97,2024-04-28,settings_update,0c900f20-79e4-4fc6-9c58-c80ac1be7f46,17,4
3030,3031,307,2025-11-02,report_generated,3356db29-a67d-4fed-bb05-244282a5ce3b,44,11
3031,3032,129,2025-03-03,settings_update,04059660-6af6-4ea3-93a6-109abb1fdf98,10,3
3032,3033,211,2024-11-04,export_clicked,3876bbe5-6639-4b79-ac2c-e58436821ddd,45,11
3033,3034,158,2025-08-16,export_clicked,bbd2d04f-d6ac-4dde-9997-2eaa34ae88ce,33,8
3034,3035,297,2025-11-16,data_upload,c21fda8e-21bd-4ae9-aaa1-e04c23dce323,46,11
3035,3036,382,2024-08-26,feature_X_used,4e1924dc-f660-4ad7-9a79-b5aa1e3a5f7a,35,8
3036,3037,373,2024-03-21,dashboard_view,1e20c205-f402-4835-b158-37a625a14c13,12,3
3037,3038,258,2024-11-12,settings_update,157acd3b-fb27-481e-9ffb-aec32e5947d1,46,11
3038,3039,142,2025-04-23,report_generated,6ce82466-68dd-44e9-a2d5-067519a15587,17,4
3039,3040,367,2024-08-05,login,61bc1d57-be15-4965-87b2-13bb36261800,32,8
3040,3041,496,2025-03-18,login,3eb83883-738b-4c22-91fd-6a319feb146e,12,3
3041,3042,356,2025-09-14,export_clicked,e5a7a5bf-fd9c-43d6-8bc7-0085a3669472,37,9
3042,3043,253,2024-09-28,dashboard_view,3fc20ae0-a241-4b69-8005-ea5897e61065,39,9
3043,3044,405,2025-01-26,data_upload,f2f8f42b-5503-4ca3-9aba-1a71ce83d24e,4,1
3044,3045,66,2024-11-25,export_clicked,5774b007-189b-4b59-9ea1-8363152f6e4b,48,11
3045,3046,27,2025-06-04,feature_X_used,4822afa1-a8f4-448e-9345-f39042be6a73,23,6
3046,3047,149,2024-09-15,report_generated,1556edae-c7a8-45e7-828e-787b71238516,37,9
3047,3048,164,2025-01-31,dashboard_view,0b93e7fb-9ff9-445f-b40e-0bea1358966a,5,1
3048,3049,370,2025-07-07,data_upload,dec4ba47-ef20-4686-adc0-a6013402bf57,28,7
3049,3050,333,2024-02-07,export_clicked,1ba1f0b3-97b5-42bb-a696-366edd7dc358,6,2
3050,3051,373,2024-05-17,dashboard_view,5d8d3d1b-0ba2-4682-95f1-57f8376df3c9,20,5
3051,3052,228,2025-09-08,login,69238123-0121-4508-8c1a-5c06fc273105,37,9
3052,3053,306,2024-09-24,feature_X_used,c61ce611-d1b9-4332-a794-d35be474e20a,39,9
3053,3054,105,2025-07-23,data_upload,7029fd0e-c99a-42df-a282-5944ecb4bfa1,30,7
3054,3055,367,2024-08-18,dashboard_view,388b3fc3-ebe5-4f43-8b89-5036d790a512,33,8
3055,3056,340,2025-06-29,data_upload,7535e96b-2880-47b5-bf9e-04fb61ef8069,26,6
3056,3057,359,2025-04-13,data_upload,a730a193-5a68-4f95-8571-14ee274113ce,15,4
3057,3058,463,2025-12-14,export_clicked,434499aa-995c-4b66-bad5-f51242f82bd2,50,12
3058,3059,94,2024-08-28,export_clicked,b9d332a2-b585-4a44-9a3b-ab1a24161509,35,8
3059,3060,129,2025-03-13,dashboard_view,e1b738a5-a5cb-4411-a4b3-bd671400bfe5,11,3
3060,3061,331,2024-12-05,dashboard_view,2daa5045-8e01-45bd-8926-2c59105bf651,49,12
3061,3062,258,2024-12-17,report_generated,35fb3910-01b7-4f97-b3ea-4010341e4b3f,51,12
3062,3063,484,2024-07-16,feature_X_used,532ac849-3708-4bbf-8f81-35ada6740bdf,29,7
3063,3064,315,2024-09-30,report_generated,695a24da-bd32-4283-8128-0e6128a7ff15,40,9
3064,3065,357,2025-03-26,data_upload,da38f228-8531-42d9-a069-a0ed603847b7,13,3
3065,3066,486,2025-01-20,data_upload,d483786d-4095-43ad-b5c2-f86cd79420d0,4,1
3066,3067,446,2024-04-20,report_generated,c73c4261-79a9-4262-87c6-4ad49493b331,16,4
3067,3068,86,2024-09-30,export_clicked,defa95f6-e9f5-4f60-a038-f51f6e3a8cf5,40,9
3068,3069,331,2025-03-23,dashboard_view,25393e1e-400e-4ad2-b96f-ff0eccc55cb6,12,3
3069,3070,332,2025-11-22,report_generated,13ac04ec-079f-48bf-add8-8f4d8c013b6f,47,11
3070,3071,255,2025-03-18,dashboard_view,87086f7b-ac62-4e36-af17-570e6cdcc86c,12,3
3071,3072,158,2025-07-18,dashboard_view,ca388636-b4f4-4756-9c2f-33dc4229f323,29,7
3072,3073,54,2024-09-12,feature_X_used,abaafbaf-b48d-4932-bb62-38dcd99260f1,37,9
3073,3074,192,2025-05-16,report_generated,31b1decb-28a4-47f3-b104-2820417ad541,20,5
3074,3075,433,2025-12-28,settings_update,80d2874e-dfb1-4daa-acbe-776aa4c5ce9f,52,12
3075,3076,438,2025-02-02,export_clicked,b862d9b9-4dfc-4283-8b22-17ac3390847d,5,2
3076,3077,346,2024-10-07,feature_X_used,89e668ea-fa3c-4460-80f3-9ef810c1e40b,41,10
3077,3078,77,2024-03-03,settings_update,1d84e104-3d08-4bc5-b7b4-a9b6c6dc517b,9,3
3078,3079,314,2025-12-22,login,98d05c8c-9f53-459e-9238-1203157684c4,52,12
3079,3080,83,2025-12-24,export_clicked,07944cb6-007b-4955-9cdd-cbc449db4d69,52,12
3080,3081,343,2025-11-20,data_upload,2542913b-c953-41ac-b4a2-bb3602ee15a5,47,11
3081,3082,22,2024-09-19,export_clicked,dc66346b-a5f2-417f-b7fd-35d47943e03a,38,9
3082,3083,357,2025-08-12,export_clicked,8df7d133-a3c7-4775-bd9b-1d1a866483c1,33,8
3083,3084,277,2025-02-09,settings_update,8ec0e959-435c-4a6b-b77c-d06700c23bb7,6,2
3084,3085,225,2025-08-29,export_clicked,60f0a7df-e94f-4562-8e2f-b8f94423db8a,35,8
3085,3086,123,2024-10-20,login,d1691db5-2b1a-45e6-860b-514126eb1346,42,10
3086,3087,300,2025-04-05,export_clicked,8c828e0c-c4b4-419d-939c-3438e0c376ad,14,4
3087,3088,120,2025-05-28,login,cc7907cf-52f4-4958-a48a-c57782c918dc,22,5
3088,3089,25,2025-12-06,dashboard_view,28ec2310-a0be-4644-a3be-12ca099f5958,49,12
3089,3090,36,2024-04-20,report_generated,0b56db4b-e79a-474e-a958-b00eba655f3f,16,4
3090,3091,88,2024-03-19,dashboard_view,2a313128-ba4c-45b9-bb91-314f27984c73,12,3
3091,3092,331,2024-09-06,settings_update,09cb014c-6622-4018-ad0f-e922d8dddaa0,36,9
3092,3093,41,2024-07-25,feature_X_used,3a5d5269-8917-4f0d-9e78-837503b5c0c8,30,7
3093,3094,346,2024-11-02,data_upload,76c6aaf8-c1c0-4aa9-a6ad-cd2de73b97b1,44,11
3094,3095,71,2025-07-06,export_clicked,56394377-8b1e-4da8-bafb-1b00e75be698,27,7
3095,3096,144,2025-11-04,export_clicked,f4ec4fea-5db8-4dbf-ba52-57c1c16af736,45,11
3096,3097,251,2025-12-21,feature_X_used,4a86179e-8e84-4dae-98bf-63d9b1305334,51,12
3097,3098,382,2024-11-05,report_generated,60e0a70e-01de-498e-b5a3-02a117abeceb,45,11
3098,3099,478,2024-05-27,export_clicked,3c3ca5b6-a33d-4234-bfb0-d5618afb6990,22,5
3099,3100,52,2024-04-18,report_generated,bc7b02f3-f31c-41bc-b981-016fc1af2cec,16,4
3100,3101,211,2024-10-29,dashboard_view,71708846-57e7-4186-82e5-508ba6630b85,44,10
3101,3102,128,2025-03-26,dashboard_view,af8eff2f-348b-4374-903a-44a698ac4727,13,3
3102,3103,412,2024-07-21,login,4ad2ffa8-2164-4b0d-a58e-5c67a991c566,29,7
3103,3104,400,2024-04-03,report_generated,3828f2a4-b751-4231-b1ee-20ab2ba19806,14,4
3104,3105,123,2024-10-17,report_generated,39fc2d43-3257-40f3-af2c-41efc1919aec,42,10
3105,3106,406,2025-06-08,data_upload,a1688b0e-be18-4527-a470-edf12285242e,23,6
3106,3107,264,2024-12-15,dashboard_view,63240d7b-82fc-4086-a03a-878dcd0fbaa8,50,12
3107,3108,314,2025-12-27,dashboard_view,eee6ec82-5f8b-4ed5-887b-e6cb8d75766e,52,12
3108,3109,142,2025-04-29,dashboard_view,e2f41dd5-89e0-47e0-8a8e-af9f865fd030,18,4
3109,3110,302,2025-10-04,dashboard_view,b439aba2-3c2f-4368-9331-4b4abe79792f,40,10
3110,3111,128,2025-03-24,dashboard_view,3e65b754-9c16-4111-beee-ee859b11092c,13,3
3111,3112,19,2024-08-15,login,9b746995-fdb0-4b36-a3d1-7681c549b3de,33,8
3112,3113,14,2025-08-11,dashboard_view,9a0cfbc8-ad98-4003-b096-b907993dc487,33,8
3113,3114,472,2025-07-14,login,6e65529d-5378-435e-8449-6b0e4f362cd2,29,7
3114,3115,74,2025-02-07,report_generated,cc9bf06d-ccd7-40bd-b039-63182bfea023,6,2
3115,3116,417,2024-11-09,feature_X_used,7070c91c-1f59-407e-b7c1-941bc6715283,45,11
3116,3117,241,2024-05-20,report_generated,87e9ea37-b70f-4899-a42a-bb2e05683494,21,5
3117,3118,338,2025-01-14,feature_X_used,57d9b4cb-0652-4bfe-abe1-c3936cce561e,3,1
3118,3119,244,2024-03-10,export_clicked,00b6bf8d-a8d3-4f87-8bd5-387c70f159d1,10,3
3119,3120,42,2025-10-06,data_upload,c288c199-0b5f-42f8-8dee-84987dc79c19,41,10
3120,3121,44,2025-10-12,login,c99c264b-bafa-4c2d-a562-231336574759,41,10
3121,3122,112,2024-07-18,feature_X_used,1bc3ce65-98ea-45d2-a06f-c31a52f83396,29,7
3122,3123,479,2025-06-21,settings_update,fbcbf3fa-a499-46de-ae41-2e1ea28d06d3,25,6
3123,3124,19,2024-08-14,report_generated,d4c83dfe-88ae-4ff5-8cd8-cb36ea751a77,33,8
3124,3125,496,2025-03-19,dashboard_view,4e0c2982-8faa-4874-b987-2ebd3a055533,12,3
3125,3126,297,2025-12-09,data_upload,530ad87b-6b32-473c-8b08-db1af8ec5be9,50,12
3126,3127,127,2025-10-10,data_upload,d46b24c5-e16c-475e-b4d8-720e8214c3ea,41,10
3127,3128,314,2025-12-28,login,10b52076-8255-4556-9f06-dd96ace52671,52,12
3128,3129,141,2024-05-04,settings_update,37867119-f531-46f7-8233-7c7107fbca5c,18,5
3129,3130,73,2025-06-25,export_clicked,50ee984d-45c6-4334-982c-07f4cc033079,26,6
3130,3131,98,2024-10-16,settings_update,05916ac2-45f9-4548-92e9-70a9d83ce5db,42,10
3131,3132,391,2025-04-21,login,93786fa4-c7b4-415c-a109-6a4249c4f8d8,17,4
3132,3133,412,2024-11-22,login,158259fb-a543-4dd1-a48a-de604fb4530f,47,11
3133,3134,262,2025-12-22,export_clicked,4d3c1636-e756-4947-85bc-cbc8313bbe03,52,12
3134,3135,162,2024-07-17,feature_X_used,c092cf75-4ccf-43f5-822d-06f5ac8c3cf2,29,7
3135,3136,66,2024-12-03,export_clicked,6be72228-1579-471c-a1ed-4434f6d30694,49,12
3136,3137,294,2025-10-17,dashboard_view,4948d8bf-7ac2-4f5c-a719-ecb8e8e40ccd,42,10
3137,3138,254,2024-05-07,report_generated,b477eedf-96f6-4022-a55e-479342e3e5c2,19,5
3138,3139,428,2025-03-05,data_upload,ff330548-1189-4773-be02-a1a5807021a3,10,3
3139,3140,113,2025-04-14,login,56841576-db91-42f9-8070-b92b86c6ca15,16,4
3140,3141,378,2025-08-03,feature_X_used,9e7fcdea-d752-4b1a-a546-f0612ebb705a,31,8
3141,3142,258,2024-12-12,settings_update,2ecc8f82-d388-4490-ac09-6109ceabdbb7,50,12
3142,3143,275,2025-08-25,report_generated,f44979df-b490-4cb8-9e3f-a7136edfadcc,35,8
3143,3144,332,2025-11-24,report_generated,0637d033-19cb-4014-b34b-6d8c940064ca,48,11
3144,3145,137,2024-05-15,data_upload,6cb07240-f870-4094-b5e1-609438b93fc8,20,5
3145,3146,401,2025-05-12,login,fe857b68-3450-424b-b6a8-9e68edd9a992,20,5
3146,3147,129,2025-03-10,settings_update,063b4f97-afe0-4488-b336-aeea6d2edfbc,11,3
3147,3148,408,2025-03-30,dashboard_view,666ae69e-dc26-4849-9b09-2e64e0863318,13,3
3148,3149,186,2025-09-16,report_generated,e57a77b9-d7e6-4dbf-8be2-1e48e628271d,38,9
3149,3150,66,2024-12-13,login,6a09330a-2d55-4094-aa26-3703f5286ead,50,12
3150,3151,314,2025-12-07,export_clicked,fa4a0fe3-17d6-4971-a4c1-34571e25e577,49,12
3151,3152,220,2025-06-04,report_generated,e7ed6a50-cdf4-4d55-9cb6-1fb805a2ceaf,23,6
3152,3153,69,2025-12-20,feature_X_used,4e0f223f-1660-4629-a517-b3392294c38b,51,12
3153,3154,477,2025-11-22,login,cb13b9ef-656d-4319-a228-0ec159e5b874,47,11
3154,3155,140,2025-12-27,dashboard_view,7b4d3769-5ed4-4e2a-ba45-aa80c23ff71e,52,12
3155,3156,368,2025-07-20,login,dcd28969-9b1c-41d2-90ad-14ee668dc472,29,7
3156,3157,180,2025-11-06,settings_update,5edea210-0904-4188-b264-d5d2635551dc,45,11
3157,3158,465,2024-03-18,feature_X_used,49123f13-884c-438a-8451-00672e625c96,12,3
3158,3159,253,2024-09-15,login,4797ef6a-fbf0-4dd9-9062-f2d25ac78743,37,9
3159,3160,253,2024-09-02,report_generated,cecde7b6-1f3b-403b-8977-2d91a3ef7864,36,9
3160,3161,479,2025-06-30,data_upload,2ae0c831-cb46-4d59-b9fb-c664b503109c,27,6
3161,3162,250,2024-11-03,feature_X_used,5039c507-b594-4ddf-ba0c-5ff62031f962,44,11
3162,3163,191,2025-11-09,dashboard_view,6e0cc0fd-3324-446f-865f-f7a5f54b3ef8,45,11
3163,3164,119,2025-04-13,settings_update,88011347-f155-4847-b771-1b73ad9cd482,15,4
3164,3165,135,2025-11-16,report_generated,3c756c83-7cc1-4df0-8b4b-fe3bd810d50e,46,11
3165,3166,245,2024-08-25,dashboard_view,fb29fbd2-c6ff-44c6-9e37-253eeb556fbc,34,8
3166,3167,4,2025-06-05,data_upload,63aa3804-63ab-40db-bb2f-99eacae41f3c,23,6
3167,3168,44,2025-10-06,login,32a37a93-2dee-4ba3-a52b-9042a710afc0,41,10
3168,3169,314,2025-12-29,login,f4de4b7f-2adf-44ea-92fb-c5bfb614da1f,1,12
3169,3170,394,2025-08-19,export_clicked,59d8ac58-514d-4497-8939-74d53685f35c,34,8
3170,3171,456,2024-06-14,export_clicked,de452f18-c3ec-480f-9fb5-0f12fa11dc1b,24,6
3171,3172,82,2024-04-24,dashboard_view,3a3c9a5b-11ae-428d-a6d9-6e4581f7a46d,17,4
3172,3173,314,2025-12-17,dashboard_view,ca6841ea-24f4-4cc1-b560-4908f2f46571,51,12
3173,3174,20,2024-07-30,feature_X_used,8a3c81bf-3c02-49ac-96f5-86b3826deede,31,7
3174,3175,56,2025-03-28,login,7cbc5dba-f3bf-4de7-ba2c-cfafe8617e60,13,3
3175,3176,352,2025-04-16,settings_update,a045d3c0-6aa2-405c-ad52-b737a5572287,16,4
3176,3177,494,2025-01-19,login,565630ed-d30e-4282-b3d4-7d3843dd31b4,3,1
3177,3178,382,2024-07-27,settings_update,f7ee267c-a8a7-4d9e-b056-d483c3935dd8,30,7
3178,3179,66,2024-12-21,report_generated,5bfb2c24-f491-46fa-a39f-205b69d88731,51,12
3179,3180,84,2025-12-26,data_upload,bd4ae852-8f01-4623-9d9c-754cf22c4468,52,12
3180,3181,262,2025-11-03,login,abd75216-77ca-4897-9b23-215251cda61e,45,11
3181,3182,100,2025-04-25,data_upload,b6560738-b70d-4c54-95bf-0b7aa1d72a52,17,4
3182,3183,259,2024-07-23,report_generated,7af56408-1b03-46dd-ba63-ebea31f32c16,30,7
3183,3184,146,2024-07-02,settings_update,67018fff-df1c-457a-8817-0d928f4f239f,27,7
3184,3185,490,2024-07-23,settings_update,12a680df-adab-4631-b5d2-4137ee9e9078,30,7
3185,3186,464,2024-12-23,feature_X_used,c71fe177-ca52-4c27-8321-e3252c285579,52,12
3186,3187,190,2025-04-10,dashboard_view,cdc1b882-33c8-467a-a133-f8f9cd534a63,15,4
3187,3188,72,2024-07-28,settings_update,2387027f-1434-4812-84e8-17ca6e719c3f,30,7
3188,3189,371,2025-03-05,dashboard_view,ac6a704a-e9df-47f1-a6cd-95b902d3f17a,10,3
3189,3190,110,2025-12-04,login,ea455d7f-96b5-4aab-8022-fdf3073da663,49,12
3190,3191,189,2025-12-16,login,2e360d26-3799-4ddb-845e-dc0f97e7032c,51,12
3191,3192,495,2025-12-26,dashboard_view,e7d009e0-c0da-404a-828e-e202e7a37645,52,12
3192,3193,189,2025-12-04,report_generated,8e1457db-85e6-4a2e-a76a-a90b4ce8d3c4,49,12
3193,3194,350,2025-09-09,settings_update,e74a3c9f-b4c9-4fe4-949c-62608acc835a,37,9
3194,3195,428,2025-03-10,login,2dcb4049-f404-446d-8b48-28ebe0910cc9,11,3
3195,3196,22,2024-09-20,login,27861e8f-29e9-4e62-ab2c-e7e38f914463,38,9
3196,3197,473,2025-09-18,feature_X_used,b6ca00d3-5c5e-405f-8653-80a007d51e65,38,9
3197,3198,101,2024-05-19,export_clicked,a9edbda8-7073-4d82-9915-97da0fb7b3ae,20,5
3198,3199,271,2025-02-19,dashboard_view,50c0fe75-3936-49bd-9933-5ecbb325a7ae,8,2
